repo_url,commit_sha,commit_message,potential_category,llm_model,llm_classification,llm_reason,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/coil-kt/coil.git,f6a71ddd79faaf3332bef9baa85f85b1a05863e2,"ResourceUriFetcher: use request.context.resouces to load drawable (#968)

It will load drawable in correct (context) configuration.
Closes https://github.com/coil-kt/coil/issues/752
Closes https://github.com/coil-kt/coil/issues/954",SecurityVulnerability,qwen3-coder-next:latest,HighComplexityDebt,"The diff simplifies the logic for obtaining Resources by removing a conditional branch that duplicated functionality. Previously, the code conditionally chose between context.resources and context.packageManager.getResourcesForApplication(packageName) based on package name equality; the change unifies this to always use context.packageManager.getResourcesForApplication(packageName), reducing branching complexity and improving maintainability without altering functional behavior.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/mihonapp/mihon.git,dd676b6d14c1bf4ac3d49f5be29b98c4c790457d,"fix concurrent download (#7552)

* Fix concurrent download

* lower Concurrency

* artist Update app/src/main/java/eu/kanade/tachiyomi/data/download/Downloader.kt

Co-authored-by: Vetle Ledaal <vetle.ledaal@gmail.com>

Co-authored-by: Vetle Ledaal <vetle.ledaal@gmail.com>
(cherry picked from commit b635f02d93502f1021f0fe87533dfd96d052ed2f)
",ConcurrencySmell,qwen3-coder-next:latest,ConcurrencySmell,"The diff modifies the concurrency level in a reactive stream from 2 to 5 concurrent operations via the `flatMap` operator's concurrency parameter. While increasing concurrency may improve throughput, the commit message indicates a 'Fix concurrent download' and 'lower Concurrency', suggesting the prior change (to 2) was likely a regression or misconfiguration. The removal of `.subscribeOn(Schedulers.io())` further indicates a correction in dispatcher usage, which could have caused improper thread scheduling or resource contention—classic signs of concurrency smell related to incorrect scheduler usage and uncontrolled parallelism.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/aniyomiorg/aniyomi.git,dd676b6d14c1bf4ac3d49f5be29b98c4c790457d,"fix concurrent download (#7552)

* Fix concurrent download

* lower Concurrency

* artist Update app/src/main/java/eu/kanade/tachiyomi/data/download/Downloader.kt

Co-authored-by: Vetle Ledaal <vetle.ledaal@gmail.com>

Co-authored-by: Vetle Ledaal <vetle.ledaal@gmail.com>
(cherry picked from commit b635f02d93502f1021f0fe87533dfd96d052ed2f)
",ConcurrencySmell,qwen3-coder-next:latest,ConcurrencySmell,"The commit modifies the concurrency level in a reactive stream from 2 to 5 concurrent pages via the `flatMap` operator's concurrency parameter. While increasing concurrency may improve throughput, the commit message indicates it was a 'fix' and 'lower Concurrency' was previously attempted—suggesting the prior concurrency setting (2) was likely too restrictive, potentially causing underutilization or starvation. However, the change itself directly adjusts concurrency behavior without addressing thread-safety or shared state access, and the removal of `.subscribeOn(Schedulers.io())` could introduce uncontrolled scheduler usage, raising concerns about proper dispatcher assignment and potential resource contention—classic indicators of ConcurrencySmell.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/2dust/v2rayNG.git,1652040c1cf9fe447441ff94c65ca3793e1d6a45,"Simplify search logic using SearchView (#3459)

Refactor the search functionality to use SearchView for better handling of search queries.
- Removed redundant code and replaced it with SearchView's onQueryTextChange listener.
- Improved readability and maintainability of the search logic.",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The diff replaces a concise expression `newText.orEmpty()` with `newText?:""""`, which is functionally equivalent but slightly more verbose and less idiomatic in Kotlin; however, the commit message emphasizes simplifying search logic and improving readability/maintainability by leveraging SearchView's listener, and the change reduces code duplication (removing redundant `onQueryTextSubmit` body) and standardizes null handling, aligning with refactoring to reduce technical debt and improve code structure.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/mihonapp/mihon.git,b635f02d93502f1021f0fe87533dfd96d052ed2f,"fix concurrent download (#7552)

* Fix concurrent download

* lower Concurrency

* artist Update app/src/main/java/eu/kanade/tachiyomi/data/download/Downloader.kt

Co-authored-by: Vetle Ledaal <vetle.ledaal@gmail.com>

Co-authored-by: Vetle Ledaal <vetle.ledaal@gmail.com>",ConcurrencySmell,qwen3-coder-next:latest,ConcurrencySmell,"The diff changes the concurrency level in a `flatMap` operator from 2 to 5, increasing parallelism for image downloads. While the commit message mentions 'lower Concurrency', the actual diff increases it, indicating a potential misalignment between stated intent and implementation. More critically, removing `.subscribeOn(Schedulers.io())` may cause the `flatMap` to execute on an unintended scheduler, potentially leading to thread-safety issues or uncontrolled concurrency if the upstream observable does not enforce proper scheduling—this constitutes a ConcurrencySmell due to improper dispatcher usage and possible race conditions in shared state access during concurrent downloads.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/aniyomiorg/aniyomi.git,b635f02d93502f1021f0fe87533dfd96d052ed2f,"fix concurrent download (#7552)

* Fix concurrent download

* lower Concurrency

* artist Update app/src/main/java/eu/kanade/tachiyomi/data/download/Downloader.kt

Co-authored-by: Vetle Ledaal <vetle.ledaal@gmail.com>

Co-authored-by: Vetle Ledaal <vetle.ledaal@gmail.com>",ConcurrencySmell,qwen3-coder-next:latest,ConcurrencySmell,"The commit modifies the concurrency level in a reactive stream from 2 to 5 parallel operations via the `flatMap` operator's concurrency parameter. While increasing concurrency may improve throughput, the commit message indicates a 'Fix concurrent download' and 'lower Concurrency', suggesting the prior concurrency setting (2) was problematic—likely causing issues such as resource contention, thread starvation, or unbounded resource usage. The removal of `subscribeOn(Schedulers.io())` further indicates a correction in dispatcher usage, which could have led to improper thread scheduling or interference with the scheduler pool, constituting a concurrency smell.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/kickstarter/android-oss.git,ed565f2695612fbfb13349c392ce133d7f530162,"[Messages] More bugfixes (#129)

* set coordinator layout ids so toolbar state is preserved on rotation LOL

* request keyboard focus when no messages

* Add MessageSubject class, refactor to use it

* Refactor MessagesVM with MessageSubject logic

* Use user ids

* Fix up logic for showing keyboard when no messages

* clean up messagebody
",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The diff shows removal of a sealed class `MessageSubject` and its associated `value()` function, indicating a refactoring to simplify or restructure message subject handling logic. This aligns with the commit message's mention of 'Add MessageSubject class, refactor to use it' and 'Refactor MessagesVM with MessageSubject logic', suggesting the prior implementation was likely complex or poorly structured, and its removal is part of a technical debt reduction effort to improve code clarity and maintainability.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/mikepenz/AboutLibraries.git,951577cf23aeb60a72253706e5c797aacd64f0fe,"Allow changing typography

When using import androidx.compose.material3 and ProGuard, I was receiving this error:
```
java.lang.NoClassDefFoundError: Failed resolution of: Landroidx/compose/material/MaterialTheme;
    at com.mikepenz.aboutlibraries.ui.compose.SharedLibrariesKt.Library(Unknown Source:95)
```

By making this a parameter, I can override it from my code so that androidx.compose.material.MaterialTheme is never accessed. I did try adding keep rules to R8 but it doesn't seem to fix the issue. Since there is not even any reflection, I don't know why it's broken in the first place.",StorageBloatSmell,qwen3-coder-next:latest,HighComplexityDebt,"The change moves `MaterialTheme.typography` from a function parameter to a local variable inside the `Library` composable, enabling callers to avoid referencing `MaterialTheme` directly—this decouples the composable from MaterialTheme dependencies and improves testability and flexibility. While not a direct code smell fix, this refactoring reduces tight coupling and improves modularity, aligning with technical debt reduction by making the API more robust against ProGuard/R8 issues and future Material version changes.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/apollographql/apollo-kotlin.git,00d0429fc9926fa810d3b1bd2c98b47bb2e512e6,"Deprecate apollo-cli (#5983)

* Deprecate Apollo CLI

* update migration guide

* Update docs/source/migration/4.0.mdx

Co-authored-by: Benoit 'BoD' Lubek <BoD@JRAF.org>

---------

Co-authored-by: Benoit 'BoD' Lubek <BoD@JRAF.org>",SecurityVulnerability,qwen3-coder-next:latest,None,"The commit removes deprecated annotations (@Deprecated and @ApolloDeprecatedSince) from the main() function in Main.kt as part of deprecating the Apollo CLI, which is a documentation/migration-related cleanup rather than a code smell fix. No code structure, complexity, concurrency, energy, storage, or security issues are addressed; the change aligns with a deprecation process and does not resolve any smell category.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/mihonapp/mihon.git,9339ea41962c5a8d8317eb973b25b7dc39b15843,"Process chapter duplicates after sorting

Closes #9255, sort of. The example is a bad edge case though, where chapter numbers are repeated across versions,
so realistically only the first 113 will appear but the later 113(s) won't despite being ""different"". Those realistically
should be in different manga entries, not all mixed together, so this is just a crappy source.
",SecurityVulnerability,qwen3-coder-next:latest,HighComplexityDebt,"The diff refactors code structure by moving the duplicate removal logic outside the sorting chain, improving readability and reducing nesting. The original code applied sorting first, then conditionally processed duplicates inside a run block; the new version groups the conditional logic more cohesively using a top-level run block after sorting, eliminating redundant nesting and clarifying the data transformation pipeline.",,,,,,,,,,,,,,,,,,,,,,,
